,Date;Open;High;Low;Close;Volume
422,2012.07.08 00:00;1579.15;1601.17;1554.94;1588.72;495207
423,2012.07.15 00:00;1590.57;1598.93;1567.7;1583.53;543449
424,2012.07.22 00:00;1580.48;1629.38;1563.16;1622.35;559559
425,2012.07.29 00:00;1624.04;1627.89;1583.83;1602.24;506431
426,2012.08.05 00:00;1601.38;1626.39;1600.74;1619.48;473942
427,2012.08.12 00:00;1620.09;1625.6;1589.2;1614.76;454063
428,2012.08.19 00:00;1617.42;1674.81;1609.75;1669.44;447892
429,2012.08.26 00:00;1671.38;1692.78;1645.91;1690.8;433041
430,2012.09.02 00:00;1689.15;1741.75;1685.35;1735.7;512709
431,2012.09.09 00:00;1734.91;1777.72;1715.46;1770.35;729253
432,2012.09.16 00:00;1775.13;1787.39;1751.84;1773.03;774228
433,2012.09.23 00:00;1771.81;1783.24;1736.63;1771.68;784439
434,2012.09.30 00:00;1769.47;1795.87;1763.33;1780.29;755255
435,2012.10.07 00:00;1777.25;1779.7;1752.06;1754.19;677089
436,2012.10.14 00:00;1751.86;1753.46;1715.52;1721.75;676261
437,2012.10.21 00:00;1718.34;1730.03;1698.5;1710.89;749080
438,2012.10.28 00:00;1711.77;1726.98;1674.43;1677.42;621960
439,2012.11.04 00:00;1677.93;1738.77;1672.63;1730.84;824178
440,2012.11.11 00:00;1733.65;1737.96;1704.68;1713.57;746807
441,2012.11.18 00:00;1714.57;1754.28;1714.29;1751.13;576742
442,2012.11.25 00:00;1750.35;1752.19;1705.59;1714.13;753404
443,2012.12.02 00:00;1714.96;1722.51;1684.01;1703.59;770968
444,2012.12.09 00:00;1703.68;1723.27;1689.39;1695.38;703558
445,2012.12.16 00:00;1699.48;1703.07;1635.44;1657.04;728779
446,2012.12.23 00:00;1657.22;1667.89;1651.81;1655.16;301702
447,2012.12.30 00:00;1656.02;1694.77;1625.8;1655.75;510683
448,2013.01.06 00:00;1658.6;1678.77;1642.67;1662.71;674013
449,2013.01.13 00:00;1661.58;1696.1;1659.88;1683.31;635285
450,2013.01.20 00:00;1688.48;1695.99;1655.87;1658.91;569845
451,2013.01.27 00:00;1659.66;1683.74;1651.89;1667.11;642659
452,2013.02.03 00:00;1668.8;1684.97;1661.48;1666.97;677875
453,2013.02.10 00:00;1667.36;1669.54;1597.87;1609.23;740590
454,2013.02.17 00:00;1609.22;1618.79;1555.04;1580.46;1000600
455,2013.02.24 00:00;1580.91;1620.1;1564.81;1576.23;1104052
456,2013.03.03 00:00;1580.2;1586.51;1561.41;1578.55;832786
457,2013.03.10 00:00;1578.6;1599.35;1575.5;1591.95;597593
458,2013.03.17 00:00;1604.62;1616.84;1591.67;1608.42;604279
459,2013.03.24 00:00;1608.32;1613.79;1589.65;1596.1;478195
460,2013.03.31 00:00;1600.84;1603.92;1540.12;1580.79;706749
461,2013.04.07 00:00;1582.24;1590.38;1481.75;1482.33;795318
462,2013.04.14 00:00;1482.82;1495.57;1321.54;1403.53;1934970
463,2013.04.21 00:00;1405.88;1485.21;1403.6;1461.01;1177277
464,2013.04.28 00:00;1466.69;1488.08;1440.41;1470.45;1001764
465,2013.05.05 00:00;1470.21;1478.85;1419.74;1447.39;986105
466,2013.05.12 00:00;1445.98;1446.74;1355.26;1358.89;1295846
467,2013.05.19 00:00;1364.59;1414.31;1337.95;1385.79;1539640
468,2013.05.26 00:00;1387.9;1421.9;1373.69;1387.64;868449
469,2013.06.02 00:00;1389.5;1423.89;1377.78;1381.96;1088597
470,2013.06.09 00:00;1379.18;1394.88;1365.29;1390.25;977634
471,2013.06.16 00:00;1389.19;1391.93;1269.43;1295.57;1247245
472,2013.06.23 00:00;1298.87;1301.51;1180.17;1234.86;1639897
473,2013.06.30 00:00;1235.51;1267.47;1208.14;1222.92;1031976
474,2013.07.07 00:00;1223.59;1298.83;1215.65;1285.31;1073021
475,2013.07.14 00:00;1288.52;1300.55;1270.27;1295.75;899659
476,2013.07.21 00:00;1296.7;1346.68;1296.42;1333.06;887668
477,2013.07.28 00:00;1333.38;1339.07;1283.1;1312.43;925425
478,2013.08.04 00:00;1312.02;1320.72;1272.8;1314.24;777138
479,2013.08.11 00:00;1317.59;1379.57;1315.89;1376.56;1077600
480,2013.08.18 00:00;1378.68;1400.01;1352.35;1397.68;1059232
481,2013.08.25 00:00;1398.85;1433.73;1389.45;1394.81;1048300
482,2013.09.01 00:00;1391.41;1416.35;1359.91;1391.13;869805
483,2013.09.08 00:00;1389.9;1391.95;1304.91;1326.15;797691
484,2013.09.15 00:00;1329.26;1375.08;1291.79;1325.65;1051437
485,2013.09.22 00:00;1325.71;1344.09;1305.8;1336.46;1101770
486,2013.09.29 00:00;1347.77;1347.77;1277.81;1310.51;1008152
487,2013.10.06 00:00;1313.89;1330.09;1262.13;1272.08;1269269
488,2013.10.13 00:00;1273.8;1327.19;1251.67;1316.08;521404
489,2013.10.20 00:00;1315.07;1355.8;1310.19;1350.44;336030
490,2013.10.27 00:00;1352.65;1361.77;1306.15;1315.85;365247
491,2013.11.03 00:00;1314.57;1326.34;1281.07;1287.8;322673
492,2013.11.10 00:00;1288.43;1294.25;1261.33;1287.97;342155
493,2013.11.17 00:00;1288.78;1289.54;1236.71;1243.15;346533
494,2013.11.24 00:00;1237.81;1257.87;1226.77;1252.92;265296
495,2013.12.01 00:00;1249.5;1251.49;1211.71;1228.61;376937
496,2013.12.08 00:00;1231.01;1267.76;1220.54;1238.41;368317
497,2013.12.15 00:00;1237.69;1251.86;1187.14;1202.93;397099
498,2013.12.22 00:00;1203.57;1219.02;1192.65;1213.13;158874
499,2013.12.29 00:00;1215.12;1240.14;1182.42;1236.05;238678
500,2014.01.05 00:00;1237.32;1248.84;1214.21;1247.78;338795
501,2014.01.12 00:00;1250.1;1255.19;1234.21;1253.75;285569
502,2014.01.19 00:00;1257.35;1272.48;1231.48;1269.22;277988
503,2014.01.26 00:00;1270.5;1278.93;1238;1243.85;316833
504,2014.02.02 00:00;1243.65;1274.27;1240.76;1267.35;292250
505,2014.02.09 00:00;1269.36;1321.1;1265.1;1318.14;322355
506,2014.02.16 00:00;1320.16;1331.99;1307.28;1324.09;316337
507,2014.02.23 00:00;1324.66;1345.32;1318.76;1326.21;325574
508,2014.03.02 00:00;1335.44;1354.66;1327.97;1340.17;341817
509,2014.03.09 00:00;1338.85;1387.9;1328.07;1382.27;344058
510,2014.03.16 00:00;1388.3;1388.91;1320.48;1333.55;350289
511,2014.03.23 00:00;1330.15;1334.19;1285.68;1294.83;305795
512,2014.03.30 00:00;1293.58;1306.68;1277.63;1303.9;290146
513,2014.04.06 00:00;1302.75;1324.42;1295.55;1318.16;291113
514,2014.04.13 00:00;1322.41;1331.04;1284.61;1294.74;259541
515,2014.04.20 00:00;1294.38;1305;1268.41;1302.55;306518
516,2014.04.27 00:00;1304.11;1306.4;1273.21;1300.05;297878
517,2014.05.04 00:00;1301.12;1315.55;1284.91;1288.62;309455
518,2014.05.11 00:00;1288.65;1308.92;1277.58;1293.28;312432
519,2014.05.18 00:00;1290.95;1305.34;1283.26;1292.13;298555
520,2014.05.25 00:00;1291.9;1294.07;1242.15;1249.23;273557
521,2014.06.01 00:00;1249.56;1257.68;1240.56;1253.04;273930
522,2014.06.08 00:00;1251.96;1277.81;1250.31;1276.63;252978
523,2014.06.15 00:00;1277.84;1321.88;1258.54;1314.9;313132
524,2014.06.22 00:00;1314.38;1325.88;1306.17;1315.88;273386
525,2014.06.29 00:00;1315.92;1332.26;1309.25;1319.6;246299
526,2014.07.06 00:00;1319.7;1345.05;1311.41;1337.83;246703
527,2014.07.13 00:00;1338.97;1338.97;1291.97;1310.34;286520
528,2014.07.20 00:00;1309.86;1318.23;1287.51;1307.03;222418
529,2014.07.27 00:00;1305.59;1312.04;1279.37;1292.9;244030
530,2014.08.03 00:00;1293.13;1322.53;1282.38;1310.35;295694
531,2014.08.10 00:00;1309.02;1319.19;1292.41;1304.4;303900
532,2014.08.17 00:00;1301.74;1303.47;1272.61;1279.8;245310
533,2014.08.24 00:00;1278.17;1296.3;1273.52;1286.66;252225
534,2014.08.31 00:00;1287.47;1289.71;1257.12;1268.65;268529
535,2014.09.07 00:00;1269.21;1271.63;1225.7;1229.12;351012
536,2014.09.14 00:00;1228.94;1241.89;1213.64;1215.33;332211
537,2014.09.21 00:00;1215.83;1234.99;1206.77;1217.49;330564
538,2014.09.28 00:00;1217.89;1223.12;1189.82;1191.77;325692
539,2014.10.05 00:00;1187.27;1233.19;1182.77;1222.75;318550
540,2014.10.12 00:00;1227.15;1249.51;1221.7;1238.31;396086
541,2014.10.19 00:00;1237.21;1255.13;1226.14;1230.09;250342
542,2014.10.26 00:00;1228.38;1235.39;1161.42;1171.52;320802
543,2014.11.02 00:00;1167.31;1178.58;1131.44;1176.24;380485
544,2014.11.09 00:00;1174.45;1193.45;1145.95;1188.33;387959
545,2014.11.16 00:00;1184.7;1207.63;1174.94;1201.13;440039
546,2014.11.23 00:00;1201.54;1204.08;1165.06;1165.88;290475
547,2014.11.30 00:00;1158.49;1220.8;1141.74;1191.87;436858
548,2014.12.07 00:00;1187.34;1238.25;1186.96;1222.36;619929
549,2014.12.14 00:00;1221.51;1224.03;1183.4;1195.19;432703
550,2014.12.21 00:00;1194.02;1203.21;1170.48;1195.13;186762
551,2014.12.28 00:00;1196.12;1210.69;1167.33;1188.82;342894
552,2015.01.04 00:00;1187.73;1223.91;1178;1222.36;395289
553,2015.01.11 00:00;1223.9;1282.01;1217.4;1280.04;491485
554,2015.01.18 00:00;1278.61;1307.53;1271.89;1293.76;341997
555,2015.01.25 00:00;1294.62;1299;1251.88;1283.56;434442
556,2015.02.01 00:00;1280.42;1285.55;1228.21;1233.12;456925
557,2015.02.08 00:00;1237.11;1245.82;1216.41;1228.99;326423
558,2015.02.15 00:00;1228.34;1236.59;1197.42;1201.66;317940
559,2015.02.22 00:00;1202.87;1219.84;1190.3;1212.78;335105
560,2015.03.01 00:00;1213.85;1223.18;1163.81;1167.13;359660
561,2015.03.08 00:00;1168.52;1175.29;1147.42;1158.18;315706
562,2015.03.15 00:00;1156.68;1187.88;1142.7;1182.22;399222
563,2015.03.22 00:00;1185.8;1219.57;1179.23;1198.09;322501
564,2015.03.29 00:00;1197.39;1208.51;1178.29;1199.64;264810
565,2015.04.05 00:00;1215.64;1224.13;1192.52;1207.24;301364
566,2015.04.12 00:00;1207.15;1209.41;1183.87;1204.27;417999
567,2015.04.19 00:00;1205.29;1209.02;1175.14;1179.24;357610
568,2015.04.26 00:00;1179.54;1214.96;1169.66;1178.4;413088
569,2015.05.03 00:00;1179.89;1199.86;1177.65;1188.38;334154
570,2015.05.10 00:00;1188.64;1227.08;1178.83;1223.78;377360
571,2015.05.17 00:00;1223.74;1232.22;1201.36;1206.26;344759
572,2015.05.24 00:00;1204.88;1209.15;1180.3;1190.42;293236
573,2015.05.31 00:00;1190.47;1204.2;1162.63;1171.52;342064
574,2015.06.07 00:00;1169.98;1192.23;1169.05;1181.47;318253
575,2015.06.14 00:00;1182.17;1205.68;1172.73;1200.19;314631
576,2015.06.21 00:00;1200.69;1200.88;1168.5;1175.18;279269
577,2015.06.28 00:00;1186.25;1187.9;1155.98;1168.58;347626
578,2015.07.05 00:00;1172;1174.67;1147.13;1163.59;388080
579,2015.07.12 00:00;1162.73;1164.13;1131.06;1134.23;303448
580,2015.07.19 00:00;1132.56;1133.1;1069.72;1099.08;451938
581,2015.07.26 00:00;1095.58;1104.93;1079.98;1095.48;410097
582,2015.08.02 00:00;1095.72;1099.43;1080.94;1094.17;425587
583,2015.08.09 00:00;1093.04;1126.71;1089.58;1114.82;485748
584,2015.08.16 00:00;1114.7;1168.16;1109.63;1160.54;489932
585,2015.08.23 00:00;1164.32;1170.01;1117.68;1134.02;689780
586,2015.08.30 00:00;1133.77;1147.85;1116.72;1122.33;454698
587,2015.09.06 00:00;1122.99;1126.67;1098.71;1107.68;395260
588,2015.09.13 00:00;1107.44;1141.68;1102.15;1139.04;412894
589,2015.09.20 00:00;1139.11;1156.65;1121.28;1145.56;439778
590,2015.09.27 00:00;1145.33;1148.14;1104.59;1138.72;493808
591,2015.10.04 00:00;1136.78;1159.61;1130.06;1156.53;443877
592,2015.10.11 00:00;1155.83;1191.44;1151.74;1177.14;458079
593,2015.10.18 00:00;1176.54;1180.67;1158.88;1164.37;473196
594,2015.10.25 00:00;1162.9;1182.86;1139.23;1141.74;507937
595,2015.11.01 00:00;1141.45;1142.94;1085.39;1088.62;486667
596,2015.11.08 00:00;1090.33;1095.59;1074.08;1083.54;463312
597,2015.11.15 00:00;1088.11;1098.01;1064.64;1077.98;555102
598,2015.11.22 00:00;1076.15;1081.01;1052.67;1058.04;425045
599,2015.11.29 00:00;1058.29;1088.78;1046.23;1086.76;551404
600,2015.12.06 00:00;1084.82;1086.55;1062.36;1074.66;628425
601,2015.12.13 00:00;1073.72;1078.27;1047.58;1065.85;552809
602,2015.12.20 00:00;1066.16;1081.71;1063.91;1076.05;320787
603,2015.12.27 00:00;1075.86;1076.86;1058.13;1060.81;308976
604,2016.01.03 00:00;1064.88;1113.12;1061.66;1103.85;760045
605,2016.01.10 00:00;1107.4;1108.42;1071.33;1088.72;744431
606,2016.01.17 00:00;1090.14;1109.56;1082.45;1097.78;810985
607,2016.01.24 00:00;1097.73;1127.94;1097.13;1117.99;675873
608,2016.01.31 00:00;1115.86;1174.4;1115.86;1173.06;839185
609,2016.02.07 00:00;1168.46;1263.34;1164.23;1238.13;917990
610,2016.02.14 00:00;1232;1239.84;1190.8;1227.29;749920
611,2016.02.21 00:00;1224.92;1253.24;1201.83;1223.32;652071
612,2016.02.28 00:00;1218.98;1279.71;1217.23;1258.78;704209
613,2016.03.06 00:00;1259.79;1283.36;1236.99;1249.23;608337
614,2016.03.13 00:00;1251.44;1270.84;1225.6;1255.04;532490
615,2016.03.20 00:00;1254.55;1260.12;1211.95;1217.12;337797
616,2016.03.27 00:00;1214.3;1243.99;1208.15;1222.16;368533
617,2016.04.03 00:00;1220.3;1243.19;1214.56;1240.49;388292
618,2016.04.10 00:00;1244.78;1262.54;1223.77;1233.73;417183
619,2016.04.17 00:00;1234.66;1270.19;1227.32;1232.73;446472
620,2016.04.24 00:00;1232.22;1296.62;1229.94;1293.68;408775
621,2016.05.01 00:00;1292.65;1303.65;1268.79;1288.8;498579
622,2016.05.08 00:00;1284.19;1287.46;1256.78;1273.3;460099
623,2016.05.15 00:00;1272.72;1288.62;1243.66;1251.91;473712
624,2016.05.22 00:00;1250.34;1255.94;1206.67;1211.64;416319
625,2016.05.29 00:00;1212.93;1244.59;1199.62;1244.51;394959
626,2016.06.05 00:00;1244;1278.09;1234.72;1274.07;388684
627,2016.06.12 00:00;1274.69;1315.54;1272.35;1298.55;480456
628,2016.06.19 00:00;1286.09;1358.25;1250.34;1315.67;551060
629,2016.06.26 00:00;1326.11;1344.49;1305.4;1342.28;828515
630,2016.07.03 00:00;1339.61;1375.05;1335.17;1364.93;763780
631,2016.07.10 00:00;1368.43;1374.83;1320.08;1338.29;912795
632,2016.07.17 00:00;1334.11;1338.25;1310.77;1322.39;714817
633,2016.07.24 00:00;1321.77;1354.9;1312.25;1351.11;632776
634,2016.07.31 00:00;1350.61;1367.21;1334.61;1336.87;590613
635,2016.08.07 00:00;1332.89;1357.11;1329.77;1336.58;588886
636,2016.08.14 00:00;1337.13;1357.94;1335.57;1340.92;546349
637,2016.08.21 00:00;1338.34;1344.58;1317.93;1321.85;551228
638,2016.08.28 00:00;1319.53;1329.99;1302.41;1324.8;520768
639,2016.09.04 00:00;1324.73;1352.51;1321.68;1327.83;471662
640,2016.09.11 00:00;1328.49;1331.88;1306.14;1309.66;577945
641,2016.09.18 00:00;1309.83;1343.55;1307.78;1338.72;450592
642,2016.09.25 00:00;1336.59;1342.02;1313.13;1315.89;584061
643,2016.10.02 00:00;1317.19;1319.52;1241.3;1256.54;593492
644,2016.10.09 00:00;1257.4;1264.85;1246.03;1250.43;498487
645,2016.10.16 00:00;1251.17;1274.52;1250.03;1266.79;474286
646,2016.10.23 00:00;1265.89;1284.07;1260.28;1275.71;463873
647,2016.10.30 00:00;1277.21;1307.96;1271.11;1304.27;556555
648,2016.11.06 00:00;1292.27;1337.16;1219.03;1227.24;961222
649,2016.11.13 00:00;1228.97;1232.96;1202.74;1208.51;783740
650,2016.11.20 00:00;1207.44;1220.95;1170.11;1183.71;551209
651,2016.11.27 00:00;1185.72;1197.53;1160.63;1176.87;743138
652,2016.12.04 00:00;1185.41;1187.93;1156.16;1158.35;655147
653,2016.12.11 00:00;1158.46;1165.72;1122.62;1134.65;624738
654,2016.12.18 00:00;1135.79;1142.24;1125.67;1133.39;375397
655,2016.12.25 00:00;1134.39;1163.15;1131.58;1151.32;276733
656,2017.01.01 00:00;1151.67;1184.94;1145.95;1172.59;544229
657,2017.01.08 00:00;1172.87;1206.88;1172.38;1197.33;663332
658,2017.01.15 00:00;1198.74;1218.77;1195.79;1209.94;636790
659,2017.01.22 00:00;1210.98;1219.4;1180.48;1191.49;593007
660,2017.01.29 00:00;1192.87;1225.21;1188.2;1219.95;788698
661,2017.02.05 00:00;1222.26;1244.64;1219.11;1233.68;697754
662,2017.02.12 00:00;1230.76;1243.71;1216.64;1234.83;540417
663,2017.02.19 00:00;1235.66;1260.05;1226.04;1256.98;428372
664,2017.02.26 00:00;1256.22;1263.79;1222.84;1234.42;489620
665,2017.03.05 00:00;1233.17;1236.76;1194.91;1204.43;421059
666,2017.03.12 00:00;1206.11;1233.67;1197.23;1229.25;372382
667,2017.03.19 00:00;1230.53;1253.22;1226.82;1245.57;387704
668,2017.03.26 00:00;1248.09;1260.97;1239.61;1248.96;378446
669,2017.04.02 00:00;1247.94;1270.83;1243.65;1254.3;416599
670,2017.04.09 00:00;1254.6;1288.54;1247.08;1287.44;338978
671,2017.04.16 00:00;1291.28;1295.45;1273.98;1284.29;395363
672,2017.04.23 00:00;1268.39;1278.05;1260;1267.99;384789
673,2017.04.30 00:00;1268.56;1271.15;1225.68;1227.56;343996
674,2017.05.07 00:00;1224.98;1236.5;1214.23;1228.48;324616
675,2017.05.14 00:00;1229.93;1265;1226.9;1255.33;419883
676,2017.05.21 00:00;1255.04;1269.39;1247.85;1266.94;358260
677,2017.05.28 00:00;1267.29;1279.4;1258.93;1278.56;279013
678,2017.06.04 00:00;1279.53;1296.01;1264.57;1266.6;339290
679,2017.06.11 00:00;1266.5;1280.85;1251.36;1253.38;356432
680,2017.06.18 00:00;1253.34;1258.8;1240.78;1256.61;300307
681,2017.06.25 00:00;1257.36;1258.03;1236.01;1241.43;376152
682,2017.07.02 00:00;1242.12;1242.63;1207.26;1212.2;328655
683,2017.07.09 00:00;1213.48;1232.77;1204.81;1228.81;304634
684,2017.07.16 00:00;1229.55;1255.63;1228.19;1254.7;317275
685,2017.07.23 00:00;1255.3;1270.76;1243.69;1268.91;413985
686,2017.07.30 00:00;1270.54;1274.04;1254.12;1258.73;346799
687,2017.08.06 00:00;1257.14;1291.93;1251.44;1290.41;391935
688,2017.08.13 00:00;1289.31;1300.74;1267.23;1284.62;410886
689,2017.08.20 00:00;1282.99;1294.52;1276.37;1291.47;348840
690,2017.08.27 00:00;1292.48;1328.76;1291.78;1324.59;441089
691,2017.09.03 00:00;1335.18;1357.42;1326.22;1346.48;450042
692,2017.09.10 00:00;1338.93;1339.96;1315.6;1320.29;462364
693,2017.09.17 00:00;1318.33;1319.59;1288.08;1296.89;371878
694,2017.09.24 00:00;1295.97;1313.56;1275.92;1279.37;393310
695,2017.10.01 00:00;1278.95;1282.12;1260.54;1276.17;303724
696,2017.10.08 00:00;1275.91;1303.64;1275.16;1303.3;461870
697,2017.10.15 00:00;1303.33;1305.91;1276.45;1280.11;799771
698,2017.10.22 00:00;1277.23;1283.51;1263.62;1273.43;861106
699,2017.10.29 00:00;1273.28;1283.96;1265.37;1270.03;779981
700,2017.11.05 00:00;1269.42;1288.31;1265.98;1275.6;848846
701,2017.11.12 00:00;1274.95;1296.77;1269.8;1294.11;847540
702,2017.11.19 00:00;1293.14;1294.62;1274.46;1288.27;709539
703,2017.11.26 00:00;1288.1;1299.08;1270.22;1279.88;896040
704,2017.12.03 00:00;1273.95;1277.02;1243.6;1248.04;841636
705,2017.12.10 00:00;1247.73;1261.72;1236.37;1255.33;719002
706,2017.12.17 00:00;1254.14;1276.02;1252.62;1275.28;601900
707,2017.12.24 00:00;1278.14;1307.41;1276.92;1302.33;379677
708,2017.12.31 00:00;1309.81;1325.84;1305.7;1319.9;533028
709,2018.01.07 00:00;1320.69;1339.21;1307.96;1338.17;786438
710,2018.01.14 00:00;1336.05;1344.6;1324.14;1331.43;846339
711,2018.01.21 00:00;1335.05;1365.92;1328.27;1350;967837
712,2018.01.28 00:00;1351.03;1352.39;1327.43;1332.57;1043356
713,2018.02.04 00:00;1331.64;1346.08;1307.04;1315.64;1442105
714,2018.02.11 00:00;1315.38;1361.69;1315.13;1347.43;836956
715,2018.02.18 00:00;1349.69;1351.34;1320.93;1328.78;655916
716,2018.02.25 00:00;1329.83;1341;1302.76;1322.12;791029
717,2018.03.04 00:00;1323.71;1340.37;1312.83;1323.36;934249
718,2018.03.11 00:00;1322.86;1330.01;1309.6;1313.47;667742
719,2018.03.18 00:00;1313.14;1350.2;1307.17;1347.51;737504
720,2018.03.25 00:00;1348.15;1356.84;1321.21;1325.04;600011
721,2018.04.01 00:00;1325.8;1348.22;1319.5;1332.69;814916
722,2018.04.08 00:00;1333.49;1365.2;1326.85;1345.07;838708
723,2018.04.15 00:00;1342.69;1355.67;1334.94;1335.44;737019
724,2018.04.22 00:00;1334.69;1335.43;1315.26;1322.91;687134
725,2018.04.29 00:00;1322.78;1324.88;1301.74;1314.6;705708
726,2018.05.06 00:00;1314.89;1325.9;1304.28;1317.93;698319
727,2018.05.13 00:00;1318.11;1322.29;1284.93;1292.48;679329
728,2018.05.20 00:00;1291.52;1307.75;1282;1300.52;710472
729,2018.05.27 00:00;1299.41;1306.57;1289.34;1293.27;792439
730,2018.06.03 00:00;1293.04;1303.09;1289.69;1298.6;544329
731,2018.06.10 00:00;1299.1;1309.28;1275.33;1280.19;540143
732,2018.06.17 00:00;1279.13;1283.99;1261.29;1269.21;482730
733,2018.06.24 00:00;1271.37;1272.56;1245.84;1252.74;513968
734,2018.07.01 00:00;1252.73;1261.07;1237.82;1254.56;439767
735,2018.07.08 00:00;1255.25;1265.84;1236.3;1241.06;496748
736,2018.07.15 00:00;1241.27;1245.51;1211.45;1231.59;496421
737,2018.07.22 00:00;1230.39;1235.18;1217.51;1222.81;526279
738,2018.07.29 00:00;1223.34;1228.53;1204.4;1213.14;450695
739,2018.08.05 00:00;1213.61;1217.85;1205.7;1211.38;429765
740,2018.08.12 00:00;1212.51;1213.8;1160.07;1184.17;387991
741,2018.08.19 00:00;1183.46;1208.49;1182.6;1205.88;324565
742,2018.08.26 00:00;1207.2;1214.21;1196.17;1200.78;307606
743,2018.09.02 00:00;1200.68;1206.95;1189.56;1195.83;369264
744,2018.09.09 00:00;1196.35;1212.6;1187.66;1193.43;341008
745,2018.09.16 00:00;1193.67;1211.03;1191.78;1199.1;351376
746,2018.09.23 00:00;1198.88;1204.12;1180.66;1191.51;321681
747,2018.09.30 00:00;1191.89;1208.25;1184.51;1202.75;326891
748,2018.10.07 00:00;1203.18;1226.3;1183.16;1217.76;306294
749,2018.10.14 00:00;1217.78;1233.22;1217.74;1226.38;296327
750,2018.10.21 00:00;1228;1243.36;1219.97;1233.53;310104
751,2018.10.28 00:00;1232.96;1237.33;1211.93;1232.75;316113
752,2018.11.04 00:00;1233.14;1236.43;1206.65;1209.32;310763
753,2018.11.11 00:00;1209.41;1225.23;1196.21;1221.2;315120
754,2018.11.18 00:00;1221.94;1230.03;1217.97;1222.51;246433
755,2018.11.25 00:00;1223.38;1228.91;1211.15;1221.96;262194
756,2018.12.02 00:00;1222.91;1249.98;1221.25;1248.41;294598
757,2018.12.09 00:00;1250.4;1250.49;1232.89;1238;331897
758,2018.12.16 00:00;1237.33;1266.43;1235.47;1255.38;290796
759,2018.12.23 00:00;1258.48;1282.1;1257.89;1280.59;172410
760,2018.12.30 00:00;1279.92;1298.52;1276.54;1284.53;187785
761,2019.01.06 00:00;1285.34;1297.03;1279.31;1287.39;219681
762,2019.01.13 00:00;1288.04;1295.79;1280.56;1281.18;191097
763,2019.01.20 00:00;1282.53;1303.91;1276.7;1302.79;159287
764,2019.01.27 00:00;1302.27;1326.25;1297.56;1317.71;195232
765,2019.02.03 00:00;1317.6;1317.89;1302.73;1313.95;154258
766,2019.02.10 00:00;1313.14;1322.57;1302.34;1321.26;183099
767,2019.02.17 00:00;1317.36;1346.66;1315.81;1327.56;197552
768,2019.02.24 00:00;1327.47;1332.51;1290.12;1293.42;196295
769,2019.03.03 00:00;1295.06;1300.69;1280.77;1298.23;198636
770,2019.03.10 00:00;1296.85;1311.19;1290.42;1301.92;162381
771,2019.03.17 00:00;1302.24;1320.35;1298.13;1313.07;185196
772,2019.03.24 00:00;1312.19;1324.49;1286.66;1292.16;196220
773,2019.03.31 00:00;1292.15;1296.97;1280.88;1291.49;144067
774,2019.04.07 00:00;1292.17;1310.53;1289.53;1290.46;165500
775,2019.04.14 00:00;1291.22;1291.89;1271.09;1275.47;132347
776,2019.04.21 00:00;1275.72;1288.67;1266.21;1285.95;158188
777,2019.04.28 00:00;1285.92;1287.23;1266.2;1278.97;187025
778,2019.05.05 00:00;1282.56;1291.44;1276.93;1285.66;216600
779,2019.05.12 00:00;1287.13;1303.23;1274.72;1277.48;191895
780,2019.05.19 00:00;1278.29;1287.27;1269.41;1284.8;163395
781,2019.05.26 00:00;1285.21;1306.92;1274.95;1305.13;183597
782,2019.06.02 00:00;1306.59;1348.23;1306.49;1340.24;273504
783,2019.06.09 00:00;1334.62;1358.12;1319.83;1340.82;251089
784,2019.06.16 00:00;1341.76;1411.76;1332.93;1398.68;413429
785,2019.06.23 00:00;1399.87;1439.21;1398.59;1409.91;474906
786,2019.06.30 00:00;1391.67;1437.73;1381.66;1398.09;383112
787,2019.07.07 00:00;1399.09;1427.07;1385.69;1414.83;297186
788,2019.07.14 00:00;1416.52;1452.92;1400.01;1424.96;324522
789,2019.07.21 00:00;1426.44;1433.73;1411;1418.31;300081
790,2019.07.28 00:00;1420.75;1447.93;1400.44;1440.32;358716
791,2019.08.04 00:00;1440.29;1510.33;1436.67;1497.02;533454
792,2019.08.11 00:00;1496.05;1534.95;1479.77;1512.1;542805
793,2019.08.18 00:00;1509.43;1530.2;1492.43;1526.25;366785
794,2019.08.25 00:00;1545.74;1555.21;1516.93;1520.55;500451
795,2019.09.01 00:00;1529.39;1556.98;1502.47;1506.38;459380
796,2019.09.08 00:00;1503.51;1524.13;1484.45;1488.55;402379
797,2019.09.15 00:00;1500.71;1517.01;1482.97;1516.27;352324
798,2019.09.22 00:00;1512.63;1535.63;1486.79;1496.61;395764
799,2019.09.29 00:00;1496.25;1519.48;1459.03;1504.5;449106
800,2019.10.06 00:00;1508.53;1516.98;1473.93;1487.93;514582
801,2019.10.13 00:00;1486.43;1498.53;1476.96;1489.93;405638
802,2019.10.20 00:00;1491.65;1517.93;1480.78;1504.16;353224
803,2019.10.27 00:00;1503.29;1516.09;1481.08;1513.9;367260
804,2019.11.03 00:00;1512.69;1514.77;1456.12;1458.72;402549
805,2019.11.10 00:00;1460.22;1474.55;1445.57;1467.37;377394
806,2019.11.17 00:00;1467.85;1478.75;1456.28;1461.81;371331
807,2019.11.24 00:00;1460.39;1466.53;1450.02;1463.83;251257
808,2019.12.01 00:00;1462.43;1484.01;1453.89;1459.53;343446
809,2019.12.08 00:00;1458.58;1486.69;1458.48;1475.44;348614
